CBSA_NAME,SITE_ID,SITE_NAME,SITE_LATITUDE,SITE_LONGITUDE,DATE,PM2.5,AQI_VALUE
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,1/17/2023,10.5,44
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,1/18/2023,7,29
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,1/19/2023,7,29
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,1/20/2023,8.6,36
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,1/21/2023,4.3,18
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,1/22/2023,6.6,28
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,1/23/2023,8.2,34
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,1/24/2023,5,21
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,1/25/2023,7.2,30
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,1/26/2023,8.2,34
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,1/27/2023,9,38
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,1/28/2023,8.9,37
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,1/29/2023,11,46
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,1/30/2023,12.2,51
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,1/31/2023,8.3,35
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,2/1/2023,8.4,35
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,2/2/2023,10.9,45
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,2/3/2023,10,42
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,2/4/2023,6.6,28
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,2/5/2023,8.2,34
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,2/6/2023,14.1,55
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,2/7/2023,9.7,40
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,2/8/2023,12.7,52
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,2/9/2023,14.1,55
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,2/10/2023,9,38
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,2/11/2023,7.2,30
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,2/12/2023,7.6,32
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,2/13/2023,7.6,32
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,2/14/2023,5.1,21
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,2/15/2023,9.1,38
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,2/16/2023,14.9,57
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,2/17/2023,7.5,31
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,2/18/2023,6.6,28
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,2/19/2023,7.1,30
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,2/20/2023,8.9,37
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,2/21/2023,9.9,41
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,2/22/2023,8.9,37
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,2/23/2023,5.6,23
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,2/24/2023,7.6,32
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,2/25/2023,4.3,18
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,2/26/2023,11.2,47
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,2/27/2023,5.2,22
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,2/28/2023,7.2,30
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,3/1/2023,6.9,29
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,3/2/2023,9.4,39
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,3/3/2023,5.5,23
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,3/4/2023,6.2,26
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,3/5/2023,5.5,23
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,3/6/2023,4.3,18
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,3/7/2023,5.8,24
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,3/8/2023,4.9,20
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,3/9/2023,5.1,21
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,3/10/2023,5.4,23
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,3/11/2023,6.5,27
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,3/12/2023,5.5,23
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,3/13/2023,5.9,25
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,3/14/2023,3.3,14
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,3/15/2023,4.3,18
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,3/16/2023,6.6,28
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,3/17/2023,14.9,57
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,3/18/2023,7.9,33
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,3/19/2023,3,13
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,3/20/2023,7.5,31
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,3/21/2023,8.2,34
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,3/22/2023,4.9,20
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,3/23/2023,10.9,45
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,3/24/2023,7.6,32
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,3/25/2023,4.2,18
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,3/26/2023,5.3,22
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,3/27/2023,5.6,23
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,3/28/2023,5.2,22
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,3/29/2023,4.5,19
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,3/30/2023,4.5,19
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,3/31/2023,8.7,36
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,4/1/2023,6.8,28
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,4/2/2023,4.6,19
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,4/3/2023,5.3,22
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,4/4/2023,9.5,40
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,4/5/2023,5.5,23
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,4/6/2023,8,33
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,4/7/2023,3.6,15
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,4/8/2023,3.9,16
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,4/9/2023,5.4,23
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,4/10/2023,6,25
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,4/11/2023,6.9,29
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,4/12/2023,10.5,44
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,4/13/2023,14.1,55
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,4/14/2023,16.1,59
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,4/15/2023,4.4,18
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,4/16/2023,4.1,17
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,4/17/2023,4.8,20
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,4/18/2023,3.5,15
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,4/19/2023,5.5,23
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,4/20/2023,4.6,19
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,4/21/2023,6.9,29
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,4/22/2023,10.7,45
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,4/23/2023,3.4,14
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,4/24/2023,4.5,19
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,4/25/2023,5.7,24
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,4/26/2023,6.5,27
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,4/27/2023,6.1,25
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,4/28/2023,6.2,26
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,4/29/2023,2.4,10
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,4/30/2023,-0.3,0
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,5/1/2023,3,13
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,5/2/2023,2,8
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,5/3/2023,2.7,11
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,5/4/2023,4.3,18
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,5/5/2023,3.3,14
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,5/6/2023,4,17
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,5/7/2023,4.6,19
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,5/8/2023,4.9,20
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,5/9/2023,5.7,24
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,5/10/2023,7.7,32
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,5/11/2023,12.9,53
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,5/12/2023,17.5,62
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,5/13/2023,12,50
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,5/14/2023,6.5,27
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,5/15/2023,6,25
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,5/16/2023,8.1,34
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,5/17/2023,8.1,34
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,5/18/2023,5.4,23
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,5/19/2023,3.8,16
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,5/20/2023,2.4,10
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,5/21/2023,11.3,47
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,5/22/2023,15.3,58
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,5/23/2023,7.1,30
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,5/24/2023,6.4,27
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,5/25/2023,4,17
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,5/26/2023,5.3,22
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,5/27/2023,6.8,28
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,5/28/2023,4.2,18
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,5/29/2023,10.7,45
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,5/30/2023,7.8,33
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,5/31/2023,11.5,48
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,6/1/2023,12.8,52
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,6/2/2023,12.5,52
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,6/3/2023,9.3,39
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,6/4/2023,1.4,6
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,6/5/2023,7.9,33
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,6/6/2023,74.6,161
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,6/7/2023,132.7,191
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,6/8/2023,61,154
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,6/9/2023,12.7,52
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,6/10/2023,14.1,55
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,6/11/2023,25.1,78
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,6/12/2023,19.4,66
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,6/13/2023,4.7,20
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,6/14/2023,7.5,31
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,6/15/2023,7.1,30
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,6/16/2023,8.9,37
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,6/17/2023,19.5,67
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,6/18/2023,13.8,55
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,6/19/2023,6.7,28
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,6/20/2023,4.1,17
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,6/21/2023,1.2,5
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,6/22/2023,2.4,10
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,6/23/2023,3.3,14
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,6/24/2023,4.5,19
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,6/25/2023,8.3,35
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,6/26/2023,8.8,37
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,6/27/2023,7,29
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,6/28/2023,11.1,46
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,6/29/2023,32.4,94
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,6/30/2023,54.2,147
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,7/1/2023,28.6,86
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,7/2/2023,19.8,67
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,7/3/2023,6.5,27
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,7/4/2023,36.6,104
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,7/5/2023,17.5,62
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,7/6/2023,7.8,33
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,7/7/2023,6.2,26
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,7/8/2023,6.9,29
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,7/9/2023,2.8,12
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,7/10/2023,1.1,5
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,7/11/2023,11.2,47
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,7/12/2023,14.3,56
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,7/13/2023,13.3,54
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,7/14/2023,8.8,37
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,7/15/2023,10.8,45
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,7/16/2023,3.6,15
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,7/17/2023,20.2,68
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,7/18/2023,23.4,75
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,7/19/2023,32.3,93
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,7/20/2023,20.3,68
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,7/21/2023,9.2,38
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,7/22/2023,5.2,22
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,7/23/2023,9.9,41
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,7/24/2023,9.9,41
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,7/25/2023,10.4,43
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,7/26/2023,14.9,57
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,7/27/2023,13,53
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,7/28/2023,11.4,48
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,7/29/2023,4,17
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,7/30/2023,0.8,3
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,7/31/2023,6,25
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,8/1/2023,4,17
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,8/2/2023,3,13
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,8/3/2023,1.9,8
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,8/4/2023,11.5,48
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,8/5/2023,15.9,59
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,8/6/2023,16.5,60
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,8/7/2023,10.4,43
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,8/8/2023,1.8,8
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,8/9/2023,9.2,38
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,8/10/2023,12.5,52
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,8/11/2023,11.3,47
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,8/12/2023,10.3,43
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,8/13/2023,3.9,16
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,8/14/2023,6.6,28
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,8/15/2023,8.4,35
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,8/16/2023,5.8,24
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,8/17/2023,4.1,17
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,8/18/2023,3.8,16
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,8/19/2023,5.6,23
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,8/20/2023,11.2,47
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,8/21/2023,18.6,65
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,8/22/2023,7.1,30
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,8/23/2023,3.8,16
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,8/24/2023,2.8,12
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,8/25/2023,4.4,18
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,8/26/2023,8.9,37
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,8/27/2023,6.3,26
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,8/28/2023,8.6,36
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,8/29/2023,5.7,24
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,8/30/2023,4.3,18
"New York-Newark-Jersey City, NY-NJ-PA",360810125,Queens College Near Road,40.739264,-73.817694,8/31/2023,4,17
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,1/1/2023,3.7,15
Ottawa Downtown,51001,Rideau St./wurtemburg St.,45.434333,-75.676,1/2/2023,6.6,27
